1003163,1003170,4,5,1064632435
1003163,1003171,4,22,1064632435
1003163,1003173,4,3,1064632435
1003728,1003775,4,3,1064632435
1003728,1003736,4,1,1074049435
1004055,1004144,4,1,1074049435
1003061,1003063,4,1,1074049435
1003782,1003793,3,1,1089671435
1003782,1003793,4,2,1089671435
1003966,1003999,4,2,1089671435
1004564,1004595,4,3,1089671435
1004531,1004766,4,4,1089671435
1002829,1005145,4,1,1089671435
1004052,1004057,4,1,1108286435
1003062,1003068,4,1,1108286435
1000738,1003156,4,1,1108286435
1002829,1005145,4,1,1128069435
1003728,1003775,4,1,1128069435
1004791,1004924,4,1,1128069435
1003728,1003744,4,4,1174716435
1004530,1004749,3,1,1174716435
1003728,1003744,3,1,1174716435
1003062,1003068,3,1,1174716435
1004530,1004749,4,2,1174716435
1003728,1003744,1,5,1174716435
1003062,1003068,1,1,1174716435
1004530,1004749,1,1,1174716435
1003062,1003068,4,1,1174716435
1003728,1003775,4,1,1208442435
1004570,1004661,4,1,1355756435
1004113,1004223,4,1,1361304435
1003714,1003699,4,1,1361304435
1004530,1004749,4,2,1361304435
1004523,1004558,4,1,1361304435
1000738,1003156,4,1,1613665435
1005098,1005105,4,1,1636441435
1003387,1003430,4,2,1636441435
1003062,1003069,1,1,1764483435
1004052,1004057,1,1,1764483435
1003728,1003775,1,2,1764483435
1003268,1003277,4,2,1764483435
1003062,1003069,4,1,1764483435
1004052,1004057,4,3,1764483435
1003728,1003775,3,1,1764483435
1003782,1003793,4,2,1764483435
1003275,1003288,4,1,1764483435
1003728,1003775,4,2,1764483435
1003782,1003793,1,1,1764483435
1003164,1003174,3,1,1764483435
1003062,1003069,3,1,1764483435
1003728,1003744,4,1,1764483435
1004188,1004199,4,1,1876246435
1004192,1004446,4,1,1876246435
1003212,1001059,4,2,1876246435
1004568,1004640,4,4,1876246435
1003714,1003699,1,2,1876246435
1003890,1003897,1,1,1876246435
1003268,1003278,1,1,1876246435
1003268,1003280,1,6,1876246435
1003271,1003283,1,1,1876246435
1004572,1004708,4,1,1876246435
1003890,1003897,4,1,1876246435
1004522,1004533,4,1,1876246435
1003966,1003981,4,1,1876246435
1003714,1003721,4,1,1876246435
1005098,1005107,4,1,1876246435
1003268,1003278,4,3,1876246435
1003268,1003280,4,28,1876246435
1003061,1003065,4,6,1876246435
1003271,1003283,4,2,1876246435
1003387,1003430,4,2,1876246435
1004052,1004057,4,2,1876246435
1003276,1003293,4,1,1876246435
1003890,1003896,4,2,1876246435
1003714,1003699,4,10,1876246435
1004571,1004693,4,1,1949538435
1003062,1003069,4,1,1949538435
1003271,1003283,4,4,2029254435
1003164,1003174,4,1,2183430435
1003890,1003896,4,1,2199198435
1003714,1003721,4,1,2218470435
1004784,1004831,4,1,2218981435
1003782,1003793,3,1,2218981435
1003728,1003766,3,1,2218981435
1003268,1003278,3,1,2218981435
1003847,1003868,3,1,2218981435
1003268,1003278,1,2,2218981435
1003268,1003278,4,5,2218981435
1003782,1003793,4,6,2218981435
1003728,1003766,4,2,2218981435
1003164,1003174,4,2,2218981435
1003782,1003793,1,1,2218981435
1003728,1003766,1,1,2218981435
1003890,1003896,4,1,2306143435
1003061,1003064,4,1,2367390435
1003212,1001059,4,4,2367390435
1004531,1004771,4,1,2367390435
1004531,1004771,1,1,2367390435
1003714,1003715,4,1,2472364435
1004055,1004147,4,1,2625810435
1003275,1003287,4,1,2680706435
1003275,1003290,4,1,2680706435
1003275,1003289,4,3,2680706435
1004192,1004425,4,9,2680706435
1004192,1003026,4,4,2680706435
1004192,1004446,4,5,2680706435
1003268,1003279,4,1,2687057435
1004043,1004050,4,2,2687057435
1003966,1003968,4,1,2687057435
1003162,1003169,4,1,2687057435
1000771,1003145,4,2,2687057435
1003391,1003482,4,2,2687057435
1003061,1003066,4,1,2971465435
1004790,1004910,4,2,2971465435
1003268,1003279,4,1,2971465435
1004568,1004620,4,1,3040450435
1003728,1003736,4,1,3040450435
1004524,1004577,4,1,3044392435
1003164,1003174,4,1,3044392435
1004523,1004558,4,1,3067606435
1003271,1003281,4,1,3067606435
1004492,1004496,4,1,3126152435
1003728,1003775,4,1,3184479435
1003061,1003064,4,2,3184479435
1003062,1003069,4,3,3184479435
1003890,1003897,4,1,3184479435
1004785,1004959,4,1,3184479435
1004439,1004449,1,1,3184479435
1004531,1004766,4,1,3184479435
1004530,1004749,1,4,3184479435
1003268,1003278,1,3,3184479435
1004531,1004768,4,1,3184479435
1004439,1004449,4,2,3184479435
1003268,1003278,4,9,3184479435
1004530,1004749,4,8,3184479435
1003268,1003278,3,1,3184479435
1004530,1004749,3,1,3184479435
1004439,1004449,3,1,3184479435
1003268,1003280,4,1,3184479435
1003268,1003279,4,2,3184479435
1003387,1003430,4,1,3242879435
1002829,1005145,4,1,3250398435
1000738,1003156,4,1,3250398435
1003680,1003681,4,1,3280693435
1004568,1004620,4,3,3280693435
1003728,1003736,4,2,3415816435
1004190,1004390,4,1,3415816435
1003905,1005156,4,1,3415816435
1004522,1004533,4,1,3415816435
1003062,1003068,4,1,3415816435
1003951,1003953,4,1,3494656435
1000738,1003156,4,4,3497576435
1000738,1003156,1,1,3538164435
1000738,1003156,4,5,3538164435
1000738,1003156,3,1,3538164435
1000738,1003156,4,3,3788043435
1003062,1003070,4,2,3797752435
1004105,1004129,1,1,3797752435
1004055,1004144,4,2,3797752435
1004525,1004650,4,4,3797752435
1003680,1003681,4,3,3797752435
1004113,1004223,4,3,3797752435
1003062,1003068,4,6,3797752435
1003714,1003699,4,1,3797752435
1004407,1004409,4,2,3797752435
1004113,1004220,4,1,3797752435
1004105,1004126,4,3,3797752435
1003728,1003775,4,2,3797752435
1004055,1004144,1,1,3797752435
1003062,1003068,1,1,3797752435
1004407,1004409,1,1,3797752435
1004105,1004126,1,2,3797752435
1002829,1003132,4,1,3797752435
1003594,1003626,4,1,3797752435
1003728,1003736,4,1,3797752435
1003594,1003611,4,1,3797752435
1004787,1004874,4,1,3797752435
1000738,1003156,3,1,3797752435
1004105,1004129,3,1,3797752435
1004787,1004874,3,1,3797752435
1004055,1004144,3,1,3797752435
1004014,1004039,4,1,3797752435
1004105,1004129,4,3,3797752435
1000738,1003156,4,5,3797752435
1004492,1004493,4,1,3797752435
1003966,1003999,4,3,4171293435
1004053,1004100,2,1,4172753435
1004053,1004100,4,2,4172753435
1003728,1003736,4,1,4172753435
1005123,1005127,4,1,4191514435
1002829,1005145,4,1,4343573435
1003728,1003775,4,2,4343573435
1003966,1003999,4,1,4343573435
1003966,1003999,3,1,4343573435
1003728,1003775,3,1,4343573435
1003966,1003999,1,1,4343573435
1003728,1003775,1,1,4343573435
1000738,1005048,4,2,4350873435
1003164,1003174,1,2,4350873435
1003782,1003820,4,3,4350873435
1003714,1003699,4,1,4350873435
1003594,1003626,4,5,4350873435
1003782,1003811,4,2,4350873435
1003594,1003611,4,5,4350873435
1000738,1005048,1,1,4350873435
1003728,1003744,1,1,4350873435
1003594,1003611,1,1,4350873435
1003594,1003626,1,2,4350873435
1003728,1003744,4,5,4350873435
1003714,1003699,1,2,4350873435
1003782,1003820,1,4,4350873435
1003782,1003793,4,2,4350873435
1003164,1003174,4,6,4350873435
1004315,1004320,4,1,4449277435
1004055,1004144,4,1,4449277435
1004315,1004326,4,1,4449277435
1004053,1004099,4,3,4543009435
1004053,1004099,1,3,4543009435
1004531,1004766,4,1,4572136435
1003594,1003616,4,2,4613819435
1004525,1004650,3,1,4636960435
1004526,1004706,3,1,4636960435
1004526,1004706,1,1,4636960435
1004113,1004223,4,1,4636960435
1004315,1004320,4,1,4636960435
1004525,1004650,4,1,4636960435
1004315,1004336,4,1,4636960435
1000771,1003145,4,2,4636960435
1004526,1004706,4,1,4636960435
1004407,1004408,4,1,4636960435
1003594,1003626,4,1,4636960435
1004528,1004734,4,1,4636960435
1004105,1004132,3,1,4636960435
1003847,1003868,1,1,4674628435
1003062,1003068,4,1,4674628435
1003728,1003775,4,2,4674628435
1003847,1003868,4,1,4674628435
1003163,1003173,4,9,4680030435
1003162,1003169,4,2,4680030435
1003163,1003171,4,1,4680030435
1005098,1005106,4,1,4680030435
1003162,1003169,1,1,4680030435
1003276,1003293,4,3,4687841435
1003162,1003169,4,9,4687841435
1004526,1004706,4,2,4687841435
1003162,1003169,1,2,4687841435
1004492,1004496,4,1,4687841435
1000738,1005048,4,1,4687841435
1000771,1003145,4,1,4687841435
1004055,1004143,4,1,4687841435
1004477,1004479,4,1,4687841435
1003062,1003069,4,1,4687841435
1003271,1003283,4,5,4687841435
1003782,1003811,4,1,4687841435
1003062,1003069,4,1,4877933435
1002829,1005145,1,1,4877933435
1003728,1003736,4,1,4877933435
1003271,1003283,3,1,4877933435
1002829,1005145,3,1,4877933435
1003271,1003283,1,1,4877933435
1002829,1005145,4,14,4877933435
1000738,1003156,4,2,4877933435
1003276,1003293,4,1,4877933435
1003271,1003283,4,4,4877933435
1004524,1004578,4,2,4878663435
1004524,1004582,4,3,4878663435
1004524,1004582,3,1,4878663435
1004053,1004101,4,1,4918156435
1003728,1003766,4,6,4927573435
1003728,1003744,4,10,4927573435
1004052,1004057,4,1,4927573435
1004055,1004144,4,1,4927573435
1003728,1003766,1,6,4927573435
1003728,1003744,1,5,4927573435
1003062,1003070,4,1,4927573435
1003268,1003280,4,1,5012545435
1002829,1005145,4,1,5147595435
1003714,1003715,4,1,5147595435
1003782,1003793,4,1,5336154435
1003387,1003419,4,1,5336154435
1004528,1004733,4,1,5336154435
1003728,1003766,4,1,5336154435
1000738,1003156,4,1,5336154435
1005100,1005122,4,1,5336154435
1004523,1004558,4,1,5336154435
1003728,1003736,1,1,5336154435
1002829,1005139,1,1,5336154435
1003387,1003430,1,1,5336154435
1003680,1003681,1,1,5336154435
1003728,1003744,4,1,5336154435
1004787,1004876,4,1,5336154435
1003162,1003169,4,1,5336154435
1003728,1003736,4,1,5336154435
1002829,1005139,4,1,5336154435
1003680,1003681,4,1,5336154435
1003387,1003430,4,1,5336154435
1004055,1004147,4,1,5352068435
1003714,1003721,4,6,5473905435
1003594,1003626,4,1,5473905435
1003656,1003657,4,1,5473905435
1003061,1003064,4,1,5473905435
1003966,1003999,4,1,5473905435
1004782,1004793,4,3,5769628435
1000738,1003156,4,1,5850439435
1004783,1004815,4,1,5850439435
1002829,1005145,4,2,5850439435
1003268,1003279,4,3,5850439435
1003268,1003280,4,1,5850439435
1004523,1004558,4,1,6095500435
1004525,1004650,4,1,6095500435
1004531,1004771,1,1,6095500435
1004531,1004771,4,1,6095500435
1004188,1004204,4,1,6126306435
1004055,1004148,4,2,6126306435
1004190,1004391,4,2,6137475435
1005098,1005102,4,2,6137475435
1003061,1003064,4,1,6146308435
1002829,1005145,4,1,6146308435
1004055,1004147,4,1,6146308435
1004478,1004495,4,1,6146308435
1004053,1004102,4,1,6146308435
1004568,1004620,4,1,6146308435
1005053,1005058,4,2,6234711435
1003656,1003657,4,2,6390274435
1003594,1003635,4,1,6547224435
1003594,1003604,4,1,6547224435
1003594,1003626,4,9,6547224435
1003271,1003284,4,5,6597083435
1003271,1003285,4,1,6597083435
1003276,1003292,4,1,6597083435
1003728,1003736,4,1,6681325435
1003164,1003174,4,1,6846889435
1000738,1003156,4,4,7336938435
1000738,1003156,1,1,7336938435
1004572,1004708,4,2,7469433435
1003656,1003657,4,1,7506298435
1003728,1003744,4,2,7506736435
1003268,1003279,4,1,7972914435
1003163,1003170,4,1,7972914435
1003728,1003775,4,1,7997150435
1003728,1003757,3,1,7997150435
1004055,1004144,4,1,7997150435
1003062,1003068,4,1,7997150435
1003680,1003681,4,2,7997150435
1003728,1003757,4,2,7997150435
1003061,1003064,4,1,7997150435
1004530,1004749,4,1,8038030435
1003268,1003280,4,1,8063580435
1004531,1004771,4,5,8203083435
1004531,1004767,1,1,8203083435
1004105,1004129,4,1,8203083435
1004531,1004766,4,1,8203083435
1004531,1004767,4,1,8203083435
1004105,1004129,1,1,8203083435
1004315,1004320,1,1,8203083435
1004531,1004771,1,1,8203083435
1004523,1004558,1,4,8203083435
1004531,1004769,4,5,8203083435
1004523,1004558,4,4,8203083435
1004315,1004320,4,1,8203083435
1004531,1004769,1,4,8203083435
1003164,1003174,3,1,8278127435
1004783,1004815,4,2,8278127435
1003275,1003288,4,1,8278127435
1003164,1003174,4,2,8278127435
1003728,1003757,4,1,8278127435
1003275,1003291,4,4,8278127435
1004530,1004749,4,1,8419601435
1004407,1004409,4,1,8419601435
1004105,1004129,4,2,8419601435
1003271,1003283,4,1,8419601435
1004531,1004769,4,1,8419601435
1004522,1004533,4,1,8419601435
1004523,1004558,4,1,8419601435
1004315,1004320,4,1,8419601435
1004531,1004768,4,1,8419601435
1004531,1004771,4,1,8419601435
1004525,1004650,4,2,8419601435
1003387,1003430,4,2,8419601435
1003276,1003293,4,1,8648529435
1003271,1003285,4,1,8648529435
1003276,1003295,4,1,8648529435
