1004787,1004873,1,1,1
1004787,0,1,7,1
1004787,1004875,1,6,1
1003728,0,4,1,1
1004787,0,4,12,1
1004784,0,4,3,1
1004787,1004875,4,9,1
1004784,1004828,4,1,1
1004787,1004873,4,3,1
1004784,1004827,4,2,1
1003728,1003775,4,1,1
1004053,1004101,4,2,0
1004053,0,4,2,0
1003275,0,4,1,1
1003275,1003291,4,1,1
1004784,1004827,4,1,1
1004784,0,4,1,1
1004105,1004126,4,2,1
1004522,1004532,4,9,1
1003966,0,4,2,1
1004522,0,4,9,1
1004523,0,4,4,1
1004105,0,4,2,1
1004523,1004558,4,4,1
1004522,0,1,1,1
1004522,1004532,1,1,1
1003966,1004010,4,2,1
1004784,1004834,4,11,1
1003714,0,4,1,1
1004784,1004830,4,1,1
1004784,0,4,12,1
1003714,1003721,4,1,1
1003594,0,4,5,1
1003594,1003595,4,5,1
1003162,1003167,4,1,0
1004315,1004322,4,1,0
1003162,1003169,4,1,0
1004192,1004446,4,1,0
1004315,0,4,1,0
1004055,0,4,1,0
1004192,0,4,1,0
1003162,0,4,2,0
1004055,1004144,4,1,0
1000771,1003148,4,2,0
1000771,0,4,2,0
1003905,1003906,4,1,1
1003905,0,4,1,1
1003890,1003896,4,5,1
1004477,0,4,2,1
1004525,0,4,4,1
1003680,1003681,4,5,1
1004525,1004650,4,4,1
1003728,1003766,4,1,1
1004477,1004479,4,2,1
1004315,1004326,4,4,1
1003680,0,4,5,1
1004315,0,4,4,1
1003728,0,4,1,1
1003890,0,4,5,1
1003268,0,4,4,0
1003268,1003279,4,4,0
1003212,0,4,4,1
1003212,1002815,4,4,1
1003271,1003285,4,2,0
1003271,0,4,2,0
1004191,0,4,1,1
1004568,1004620,4,1,1
1004191,1004401,4,1,1
1000738,1003156,4,1,1
1004568,0,4,1,1
1000738,0,4,1,1
1003966,1004010,4,5,1
1004522,1004532,4,5,1
1003966,0,4,5,1
1004787,0,4,10,1
1004522,0,4,5,1
1004787,1004872,4,5,1
1004787,1004875,4,5,1
1000738,0,4,3,0
1002829,0,1,1,0
1002829,1005145,1,1,0
1000738,1003156,4,3,0
1002829,1005145,3,1,0
1002829,1005145,4,10,0
1002829,0,3,1,0
1002829,0,4,10,0
1003966,1004010,4,2,1
1004113,1004223,4,3,1
1003061,1003064,4,3,1
1004315,1004320,4,2,1
1003728,1003766,4,4,1
1003966,0,4,2,1
1004315,0,4,2,1
1003728,0,4,4,1
1003680,0,4,5,1
1003061,0,4,3,1
1004113,0,4,3,1
1003680,1003681,4,5,1
1004192,0,4,1,1
1003275,1003291,4,1,1
1004192,1003045,4,1,1
1003275,0,4,1,1
1002829,1005139,4,1,1
1004055,1004147,4,1,1
1003728,0,4,1,1
1004055,0,4,1,1
1004787,0,4,1,1
1002829,0,4,2,1
1003728,1003744,4,1,1
1002829,1005145,4,1,1
1004787,1004872,4,1,1
1003966,0,4,1,1
1003714,0,4,3,1
1003714,1003721,4,3,1
1003594,0,4,1,1
1003594,1003626,4,1,1
1003966,1003999,4,1,1
1003275,0,4,3,0
1003275,1003290,4,3,0
1003728,1003757,4,4,1
1003680,1003681,4,3,1
1004014,1004016,4,1,1
1004053,1004100,4,2,1
1004014,1004016,1,1,1
1003680,0,4,3,1
1004014,0,4,1,1
1004053,0,4,2,1
1003728,0,4,4,1
1004014,0,1,1,1
1003163,0,4,2,1
1003268,0,4,10,1
1003163,1003173,4,1,1
1003275,1003286,4,1,1
1003268,0,1,1,1
1003062,1003068,4,1,1
1003782,1003793,4,5,1
1003268,1003280,4,10,1
1003275,1003288,4,2,1
1003163,1003171,4,1,1
1003728,1003766,4,6,1
1003268,1003280,1,1,1
1003782,0,4,5,1
1003728,0,4,6,1
1003062,0,4,1,1
1003275,0,4,3,1
1003714,0,4,2,1
1003062,1003068,4,1,1
1003212,1002815,4,1,1
1003714,1003715,4,1,1
1003714,1003721,4,1,1
1003212,0,4,1,1
1003062,0,4,1,1
1004531,0,4,4,1
1003212,0,4,1,1
1004105,0,4,2,1
1003714,0,4,5,1
1003276,0,4,1,1
1003656,0,4,1,1
1004053,0,4,8,1
1004053,1004100,4,3,1
1003212,1001059,4,1,1
1003728,1003766,4,2,1
1004105,1004129,4,2,1
1003656,1003657,4,1,1
1003714,1003721,4,3,1
1003680,1003681,4,1,1
1004053,1004099,4,5,1
1004531,1004766,4,4,1
1003714,1003699,4,2,1
1003276,1003293,4,1,1
1003728,0,4,2,1
1003680,0,4,1,1
1004568,0,4,1,0
1004568,1004640,4,1,0
1003164,1003174,4,1,0
1003164,0,4,1,0
1003714,1003715,2,3,1
1003212,1002815,4,1,1
1002829,1005145,4,1,1
1004055,1004144,4,1,1
1004788,1004863,4,1,1
1003275,1003289,4,1,1
1003714,1003721,4,4,1
1004788,1004865,4,1,1
1000738,1003156,4,1,1
1004782,1004796,4,2,1
1003714,1003715,4,19,1
1003782,1003830,2,2,1
1004787,1004873,2,1,1
1003271,1003281,1,1,1
1003728,1003757,1,1,1
1003782,1003830,1,1,1
1003275,1003286,1,1,1
